Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Eritrea,ERI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.1837802415382,47.0534457527239,46.9170199958728,46.9491159770678,46.9358012851003,46.9201413643105,46.9343997911831,46.8430597677909,46.8899296363632,46.9636657049244
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.067,65.6,66.033,66.289,66.577,67.067,67.3,67.133,66.536,..
Eritrea,ERI,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.81751497022414,1.72552026502172,1.73125202065024,1.69018184333307,1.44046141963872,1.36024638198396,1.33584120538789,1.29738455640649,..,..
Eritrea,ERI,Number of infant deaths,SH.DTH.IMRT,3778,3657,3506,3356,3237,3137,3072,3017,2970,..
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.45842863615992,3.01136658651455,1.85302004629342,3.15556481438308,5.79204467466494,3.78420084952826,3.73970668161645,-0.55100125774716,8.01346292400842,-1.28741134050431
Estonia,EST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.82015416069549,3.28187481366284,1.78627469426176,3.12553830458751,5.66403908236126,3.42361905839128,3.35497243936102,-0.747277944180098,7.89903259794904,-2.30304182598046
Estonia,EST,Agricultural land (% of land area),AG.LND.AGRI.ZS,22.1992178513918,22.4062571888659,22.8433402346446,23.0733839429492,22.9707602339181,23.0409356725146,23.1204678362573,23.0409356725146,23.0877192982456,..
Estonia,EST,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,2.44312000274658,2.72284007072449,2.45626997947693,2.41259002685547,2.3692901134491,2.26395988464355,2.21795988082886,2.12304997444153,..
Estonia,EST,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,2.40919995307922,2.68723011016846,2.38692998886108,2.39513993263245,2.28914999961853,2.17494010925293,2.18506002426147,2.06229996681213,..
Estonia,EST,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,2.47516989707947,2.75661993026733,2.52188992500305,2.42911005020142,2.44478988647461,2.34829998016357,2.24927997589111,2.18104004859924,..
Estonia,EST,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.6,11.8,11.6,11.7,11.8,11.9,11.6,11.9,14,..
Estonia,EST,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,86.6139221191406,90.7264633178711,91.6303787231445,92.9401702880859,90.9467163085938,87.8593368530273,88.102668762207,88.0080795288086,..,..
Estonia,EST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.01667261,6.36199951,6.64135027,6.70240974,6.59727049,6.72095728,6.82277584,7.75206661,7.46633816,..
Estonia,EST,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,92.45,97.32,111.23,91.45,99.56,84.71,106.74,107.75,98.2,..
Estonia,EST,Gini index,SI.POV.GINI,35.1,34.6,32.7,31.2,30.4,30.3,30.8,30.7,..,..
Estonia,EST,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,55.34,54.54,55.749,56.294,57.001,57.271,57.332,57.14,57.821,60.16
Estonia,EST,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.9311673539448,48.3230450085214,48.7331133023103,48.4871374122019,48.5277990025245,48.4238610205803,48.5907749952164,48.4089649775219,48.7819589088059,49.2081006158762
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.1414634146341,77.0341463414634,77.590243902439,77.6414634146342,78.0926829268293,78.2439024390244,78.6463414634147,78.5951219512195,76.7414634146342,..
Estonia,EST,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0123628290934014,0.0113572269553946,0.0106404956559876,0.0100989744321581,0.00974360407638755,0.00933363962225252,0.00881018249317064,0.00900769551412379,..,..
Estonia,EST,Number of infant deaths,SH.DTH.IMRT,39,36,33,31,29,27,25,23,21,..
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.86121379766622,0.923230547144357,2.22748067532406,1.06261019342853,2.0265781557498,2.38009547557819,2.69216829254752,-1.55964258999499,7.88330640157318,3.91454097653912
Eswatini,SWZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.22271454579,0.246802469436361,1.49985760265459,0.302953769282354,1.2409471862878,1.58270752655569,1.88572413899671,-2.48029970534307,6.83222616296912,3.10176145251131
Eswatini,SWZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,70.8573546511628,70.6976744186046,70.4651162790698,70.2325581395349,70,69.8255813953488,69.593023255814,69.4767441860465,69.4767441860465,..
Eswatini,SWZ,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,Children out of school (% of primary school age),SE.PRM.UNER.ZS,13.6429195404053,11.4580497741699,11.4739799499512,11.0177202224731,12.5261297225952,11.3533201217651,10.4842700958252,..,..,..
Eswatini,SWZ,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,14.8474998474121,12.4739198684692,12.4227800369263,12.2021503448486,13.2118501663208,12.8314199447632,11.6624298095703,..,..,..
Eswatini,SWZ,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,12.4272603988647,10.4353504180908,10.5209503173828,9.83012962341309,11.8395595550537,9.875,9.3067798614502,..,..,..
Eswatini,SWZ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.019,12.193,11.202,10.45,9.936,9.324,8.923,9.603,11.356,..
Eswatini,SWZ,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,95.5009231567383,..,..,..,..,..,..,..,..
Eswatini,SWZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.45703411,7.25596571,7.05855274,6.82044792,6.98103714,7.23889112,6.74539423,6.51153374,..,..
Eswatini,SWZ,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.73,101.58,100.19,98.23,101.53,104.1,104.02,103.02,105.13,..
Eswatini,SWZ,Gini index,SI.POV.GINI,..,..,..,54.6,..,..,..,..,..,..
Eswatini,SWZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,46.656,46.718,46.759,46.906,47.002,47.075,47.169,46.715,46.881,47.075
Eswatini,SWZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.9333385735701,46.8987452631111,46.8305542269356,46.9688682813474,47.0186848270167,47.0319198100429,47.0888386032718,47.0068441777611,47.1924663980735,47.2949265832498
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.486,53.05,55.019,56.659,57.895,59.411,60.549,59.692,57.066,..
Eswatini,SWZ,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.69726182634607,1.44111532733477,1.16524795948364,0.877178563377417,0.765585408312088,0.712436907515495,0.748939865615024,0.789295548728919,..,..
Eswatini,SWZ,Number of infant deaths,SH.DTH.IMRT,1706,1713,1582,1496,1496,1360,1294,1286,1193,..
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.5822700482672,10.2574929610051,10.3924630202334,9.43348265784402,9.56418964295607,6.81614779681703,8.3640856990789,6.05953088643369,5.64153071739351,5.31709602984485
Ethiopia,ETH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.58309892413058,7.31454492337771,7.45669509715687,6.50121149670628,6.62278907050467,3.99844025588089,5.52381056763929,3.28084798420211,2.92580454540466,2.67358407517196
Ethiopia,ETH,Agricultural land (% of land area),AG.LND.AGRI.ZS,32.5180834179228,32.7060238794806,32.8929601801843,33.0793660251424,33.263928222695,33.5852342867904,33.8392576144297,34.0927517767343,34.1981062223837,..
Ethiopia,ETH,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,16.5290508270264,17.6448993682861,..,..,..,..,..,24.7508697509766,23.8412532806396
Ethiopia,ETH,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,18.7866897583008,20.1471195220947,..,..,..,..,..,27.7905197143555,26.6215267181396
Ethiopia,ETH,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,14.3449802398682,15.2257099151611,..,..,..,..,..,21.8188591003418,21.1596202850342
Ethiopia,ETH,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.734,7.502,7.208,6.93,6.767,6.569,6.439,6.616,6.776,..
Ethiopia,ETH,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,63.8975791931152,61.697868347168,..,..,..,..,..,..,..,..
Ethiopia,ETH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.07506514,4.03365517,3.82316828,3.60033751,3.45336914,3.30371761,3.23382378,3.48096275,..,..
Ethiopia,ETH,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,90.74,96.9,101.08,102.02,106.69,106.1,110.36,119.21,116.31,..
Ethiopia,ETH,Gini index,SI.POV.GINI,..,..,35,..,..,..,..,..,..,..
Ethiopia,ETH,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,74.223,74.3,74.379,74.446,74.516,74.588,74.658,73.95,74.753,75.027
Ethiopia,ETH,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.8169065897238,45.9387415952633,46.0636755254121,46.1739424805595,46.2892056340994,46.4060876219388,46.521285378791,46.5341691604779,46.7089275549504,46.7903218089452
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.373,62.905,63.649,64.392,64.838,65.412,65.838,65.371,64.975,..
Ethiopia,ETH,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2.47694877107588,2.07745053350506,1.86134524588678,1.66560209745588,1.63105003108047,1.46545859529132,1.38328506270159,1.16663017202715,..,..
Ethiopia,ETH,Number of infant deaths,SH.DTH.IMRT,154353,148893,145280,142211,139202,136761,135575,134122,131839,..
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.85305191414515,5.43270135720174,0.976378534447207,1.46991580449085,3.51430597113568,2.73155215546514,4.95285017712965,-2.62873139350219,5.63492414525189,..
Faroe Islands,FRO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.79620984405204,5.33045567549763,0.250331564896427,0.0677860588288013,2.00991729188166,1.26986291372808,3.47850236596894,-3.99228211671443,4.68820641481931,..
Faroe Islands,FRO,Agricultural land (% of land area),AG.LND.AGRI.ZS,69.0565902578797,69.067335243553,69.067335243553,69.0186246418338,69.0186246418338,69.0078796561605,69.0078796561605,70.3294289897511,70.1240875912409,..
Faroe Islands,FRO,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.6,8.1,7.7,7.7,8.9,7.7,8,7,8.1,..
Faroe Islands,FRO,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.35,100.85,98.4,100.75,101.18,100.62,100.96,94.06,92.28,..
Faroe Islands,FRO,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4414634146341,81.5926829268293,81.7926829268293,82.0439024390244,82.3439024390244,82.5951219512195,82.9463414634147,83.1975609756098,83.4975609756098,..
Faroe Islands,FRO,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.73421948956532,5.60351440618308,4.50120041028764,2.44565179664174,5.35336455965106,3.81235122208518,-0.581946709343811,-17.0002349004837,-5.11160739321285,16.1248510230403
Fiji,FJI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.45972948136782,5.36048652723049,4.3143469773691,2.31502500392521,5.27907993633569,3.81494936623174,-0.52446930269538,-17.1767088877415,-5.54140221290679,15.4808828290272
Fiji,FJI,Agricultural land (% of land area),AG.LND.AGRI.ZS,17.3508483853311,17.3125342090859,17.2742200328407,17.2359058565955,17.1975916803503,17.1592775041051,17.1209633278599,17.0552818828681,17.0552818828681,..
Fiji,FJI,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Children out of school (% of primary school age),SE.PRM.UNER.ZS,11.7737340927124,8.85165119171143,6.31120014190674,3.21696305274963,2.23515319824219,1.71639037132263,..,2.01279997825623,..,2.71830606460571
Fiji,FJI,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,11.6993627548218,9.19404125213623,7.10575103759766,4.58734035491943,..,..,..,..,..,..
Fiji,FJI,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,11.8447608947754,8.52307033538818,5.54553174972534,1.89179635047913,..,..,..,..,..,..
Fiji,FJI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.424,7.584,8.05,7.885,7.703,7.832,7.941,8.078,8.859,..
Fiji,FJI,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,99.8667297363281,..,..,..,..,..,..,..,..,..
Fiji,FJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.20040679,3.36860466,3.32468939,3.27979708,3.18689561,3.55373192,3.81606841,3.74984646,..,..
Fiji,FJI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.95,107.57,109.42,83.01,112.77,117.9,120.46,114.48,114.98,..
Fiji,FJI,Gini index,SI.POV.GINI,36.7,..,..,..,..,..,30.7,..,..,..
Fiji,FJI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,42.801,41.415,39.885,38.376,38.411,38.445,38.459,37.744,37.777,38.092
Fiji,FJI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,35.2003363530244,34.9251362671715,34.0653266466495,33.2012313885042,33.3399060018367,33.4586820859111,33.5086734241556,33.566233631856,33.6155477947328,33.7307967249796
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.428,67.376,66.844,67.24,67.79,67.81,67.893,67.924,67.114,..
Fiji,FJI,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.10674082941332,0.104902545155163,0.106412351248341,0.108296800626282,0.100759870875922,0.100123436707624,0.104508053347808,0.104239469904785,..,..
Fiji,FJI,Number of infant deaths,SH.DTH.IMRT,403,407,410,413,414,415,419,420,418,..
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.901696316194844,-0.364908156882066,0.543659211765487,2.81145776663433,3.19240962968416,1.1397180134305,1.22474892206223,-2.35496515679442,3.04648227197102,2.08377520852903
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.35721561109078,-0.776108383146138,0.213029419665261,2.5163798952421,2.95053137282473,1.00565417029748,1.11326909206437,-2.49512296758466,2.83309990234673,1.79236079502128
Finland,FIN,Agricultural land (% of land area),AG.LND.AGRI.ZS,7.43196551383724,7.46026522754944,7.48050409660755,7.48576881313547,7.4690708081074,7.47565148723348,7.48198598361465,7.46857932486675,7.46181004166177,..
Finland,FIN,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Children out of school (% of primary school age),SE.PRM.UNER.ZS,1.33873999118805,1.33726000785828,1.60240995883942,1.62970995903015,1.82955002784729,1.82132995128632,2.22771000862122,1.89110994338989,1.3612300157547,..
Finland,FIN,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,1.28366005420685,1.26159000396729,1.56658005714417,1.59804999828339,1.72543001174927,1.67368996143341,1.90952003002167,1.62623000144958,1.38725996017456,..
Finland,FIN,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,1.39135003089905,1.40977001190186,1.63670003414154,1.66006004810333,1.92915999889374,1.96263003349304,2.5320999622345,2.14458990097046,1.33634996414185,..
Finland,FIN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.5,9.6,9.6,9.8,9.8,9.9,9.8,10,10.4,..
Finland,FIN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,94.2170715332031,93.6928787231445,91.1567993164062,91.1962585449219,90.9797210693359,91.4747924804688,89.5451812744141,88.6375274658203,..,..
Finland,FIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.80534649,9.78115082,9.64523888,9.37796021,9.12670135,9.04490948,9.17165565,9.61349583,..,..
Finland,FIN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.5,101.04,99.53,99.43,98.01,92.95,102.16,98.55,93.54,..
Finland,FIN,Gini index,SI.POV.GINI,27.2,26.8,27.1,27.1,27.4,27.3,27.7,27.1,..,..
Finland,FIN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,55.505,55.481,55.591,54.987,55.188,55.856,55.765,55.224,55.574,57.052
Finland,FIN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.1169795882813,48.2064114587457,48.2793310077479,47.9674220516404,47.872240554203,47.9598241625246,47.8524967785549,47.6793946793812,47.7921048970055,48.4837450369398
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9756097560976,81.1804878048781,81.4804878048781,81.4292682926829,81.6317073170732,81.7341463414634,81.9829268292683,81.9317073170732,81.9341463414634,..
Finland,FIN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0129696005309632,0.0118288931224922,0.01263552577606,0.0135930596683185,0.0101417221648581,0.0106779589324859,0.0118623568268239,0.0115985129436371,..,..
Finland,FIN,Number of infant deaths,SH.DTH.IMRT,128,121,114,107,100,93,87,84,83,..
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.576326674771792,0.956183052371557,1.1129123405747,1.09546440372048,2.29141999417021,1.86506607081999,1.84297181445896,-7.78458649167871,6.81658913649873,2.5623935644647
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.0581495050462166,0.484564448270447,0.754024352327519,0.829056664516742,1.99499844733441,1.50053912327405,1.49589898756051,-8.0344742951426,6.53511998290108,2.28154729094636
France,FRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.549232317366,52.5360830014044,52.4637617636155,52.4475461002233,52.410066897145,52.3417653321937,52.2706969320089,52.1475462828527,52.1475462828527,..
France,FRA,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,0.579230010509491,1.36187994480133,0.514980018138885,0.167199999094009,0.0584000013768673,0.0147200003266335,0.116329997777939,0.0405599996447563,0.095550000667572,..
France,FRA,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,0.301770001649857,1.17428004741669,0.436960011720657,0.025560000911355,..,..,..,..,..,..
France,FRA,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,0.843879997730255,1.541100025177,0.589579999446869,0.302419990301132,..,..,..,..,..,..
France,FRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.7,8.4,8.9,8.9,9.1,9.1,9.1,9.9,9.7,..
France,FRA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,92.3666305541992,92.1541519165039,91.5382308959961,91.9781188964844,..,..
France,FRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.40466881,11.53414917,11.44077206,11.48530769,11.35755825,11.21255589,11.09835148,12.20504951,..,..
France,FRA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,96.27,102.5,102.22,95.29,101.31,97.32,98.14,92.56,96.21,..
France,FRA,Gini index,SI.POV.GINI,32.5,32.3,32.7,31.9,31.6,32.4,31.2,30.7,..,..
France,FRA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.738,51.647,51.595,51.529,51.311,51.43,51.256,50.626,52.204,52.549
France,FRA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.8886124558256,48.0891224527006,48.126687134892,48.2355812939344,48.1756757420322,48.3024975851483,48.442369384894,48.4961849019758,48.8287509865054,48.800722707938
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.219512195122,82.719512195122,82.3219512195122,82.5731707317073,82.5756097560976,82.6756097560976,82.8268292682927,82.1756097560976,82.3243902439024,..
France,FRA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0184049224962201,0.0181244267470014,0.0132155993059198,0.013293221805454,0.0131347608236836,0.0135794879750964,0.0134579743795898,0.013765120977589,..,..
France,FRA,Number of infant deaths,SH.DTH.IMRT,2406,2420,2423,2409,2404,2405,2408,2381,2342,..
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.398801414346934,0.593554452942286,1.80334081452726,2.30219823670438,4.29263363103487,1.73709471857401,2.69042279849461,-6.99999134820864,2.39998809215925,..
French Polynesia,PYF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.105925367566101,-0.0453209640432988,1.13555371531102,1.69091035628163,3.61876449039636,1.00006261501011,1.96714222873172,-7.67857845426289,1.68865252599963,..
French Polynesia,PYF,Agricultural land (% of land area),AG.LND.AGRI.ZS,13.1086142322097,13.1086142322097,13.1086142322097,13.1086142322097,13.3967156439067,13.6848170556036,13.6848170556036,13.9729184673005,13.9729184673005,..
French Polynesia,PYF,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.887,2.952,3.037,3.126,3.219,3.31,3.391,3.859,5.376,..
French Polynesia,PYF,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,93.89,95.7,101.52,102.78,101.88,103.96,103.45,103.43,103.65,..
French Polynesia,PYF,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,49.092,49.107,49.176,49.269,49.366,49.467,49.564,49.1,49.467,49.431
French Polynesia,PYF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.7372952798762,42.8233483209787,42.9603524229075,43.1216931216931,43.2776003506794,43.430148935183,43.5743770065739,43.635504257736,43.8745412379258,43.9270354441643
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.017,82.214,82.354,82.488,82.618,82.783,82.996,82.217,79.486,..
French Polynesia,PYF,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.63869900338696,4.31496444107469,3.8788993950789,2.09144220829562,0.472642030911146,0.83791658082157,3.92080879452831,-1.8377610635094,1.46795731508091,3.03694186075849
Gabon,GAB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.00003924508228,0.887273108026633,0.721232639266972,-0.731650626043063,-2.06281675404621,-1.54487218362715,1.56821091959847,-3.96955863426069,-0.638652872887107,0.974772836672827
Gabon,GAB,Agricultural land (% of land area),AG.LND.AGRI.ZS,8.35656459812939,8.35656459812939,8.35656459812939,8.35656459812939,8.35656459812939,8.35656459812939,8.35656459812939,8.35656459812939,8.35656459812939,..
Gabon,GAB,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,28.4673080444336,..,..,..
Gabon,GAB,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,..,28.3527374267578,..,..,..
